experiment	run	organism	tissue	description	assayId	assayName	platform	readLength	readsfile1Url	readsFile1	readsFile1S3Url	md5sum1	readsfile2Url	readsFile2	readsFile2S3Url	md5sum2
ENCSR385TFN	ENCFF074MMU_ENCFF106YAL	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 7 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	51	https://www.encodeproject.org/files/ENCFF074MMU/@@download/ENCFF074MMU.fastq.gz	ENCFF074MMU.fastq.gz	s3://encode-public/2016/03/03/cf1cd001-830e-4e98-ad6b-ac14aec4a8e6/ENCFF074MMU.fastq.gz	856e56c540d407b014351eda4781dcfb	https://www.encodeproject.org/files/ENCFF106YAL/@@download/ENCFF106YAL.fastq.gz	ENCFF106YAL.fastq.gz	s3://encode-public/2016/03/03/9cf382d7-8b79-450a-a0e0-dc2ead866c5d/ENCFF106YAL.fastq.gz	9e333e301b10f7d793aa8a65835cdf12
ENCSR861SOG	ENCFF994THJ	human	left lung		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	36	https://www.encodeproject.org/files/ENCFF994THJ/@@download/ENCFF994THJ.fastq.gz	ENCFF994THJ.fastq.gz	s3://encode-public/2016/10/26/b29a4879-6e31-4371-87cd-ee010a1b3e89/ENCFF994THJ.fastq.gz	1cfb464d33534bd56beae90cb39ecc8e			
ENCSR632DQP	ENCFF214JEZ_ENCFF629LOL	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 0 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	51	https://www.encodeproject.org/files/ENCFF214JEZ/@@download/ENCFF214JEZ.fastq.gz	ENCFF214JEZ.fastq.gz	s3://encode-public/2015/12/17/de05e825-a886-417f-8011-d47eeaa8f16c/ENCFF214JEZ.fastq.gz	77657fc8b56b1308551f89ceb6bda0d0	https://www.encodeproject.org/files/ENCFF629LOL/@@download/ENCFF629LOL.fastq.gz	ENCFF629LOL.fastq.gz	s3://encode-public/2015/12/17/93c1dfd8-4bc2-47c6-8e91-03c7f25aa76c/ENCFF629LOL.fastq.gz	ca953d4c788ea048ba9385b3b69b5468
ENCSR632DQP	ENCFF542FVG_ENCFF538ZTA	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 0 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	51	https://www.encodeproject.org/files/ENCFF542FVG/@@download/ENCFF542FVG.fastq.gz	ENCFF542FVG.fastq.gz	s3://encode-public/2015/12/17/fa3eaa42-d130-4337-9ceb-1fdb724d1a8c/ENCFF542FVG.fastq.gz	eeaa467558d4943a407db1a3d3aaa1d3	https://www.encodeproject.org/files/ENCFF538ZTA/@@download/ENCFF538ZTA.fastq.gz	ENCFF538ZTA.fastq.gz	s3://encode-public/2015/12/17/af700d91-b7de-439d-a1be-5472e1149a68/ENCFF538ZTA.fastq.gz	8904bf2c53d5e778675c3fffad26c864
ENCSR632DQP	ENCFF149CJD_ENCFF006WNO	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 0 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	51	https://www.encodeproject.org/files/ENCFF149CJD/@@download/ENCFF149CJD.fastq.gz	ENCFF149CJD.fastq.gz	s3://encode-public/2015/12/17/bdc4dae7-0721-498c-b1f8-6473e2322948/ENCFF149CJD.fastq.gz	a1cd5e95c40c3aee7d0b77c071da5bfa	https://www.encodeproject.org/files/ENCFF006WNO/@@download/ENCFF006WNO.fastq.gz	ENCFF006WNO.fastq.gz	s3://encode-public/2015/12/17/f05a1988-1bc4-40be-88cc-71b46016c22f/ENCFF006WNO.fastq.gz	3958ae1e59ce7e02815865533c6fc8ef
ENCSR632DQP	ENCFF828WTU_ENCFF380VGD	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 0 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	51	https://www.encodeproject.org/files/ENCFF828WTU/@@download/ENCFF828WTU.fastq.gz	ENCFF828WTU.fastq.gz	s3://encode-public/2016/03/03/1d77bf83-41b2-4473-b0b2-b2fa3feacb6b/ENCFF828WTU.fastq.gz	89f1b0ec0f0a7a3395e1a8222999f41f	https://www.encodeproject.org/files/ENCFF380VGD/@@download/ENCFF380VGD.fastq.gz	ENCFF380VGD.fastq.gz	s3://encode-public/2016/03/03/30241fe6-57ff-4b0e-b48f-795b005f5394/ENCFF380VGD.fastq.gz	4c9558852e916cd36dd35376eb8f426c
ENCSR000CTL	ENCFF000EKW_ENCFF000EKX	human	A549	The libraries contained in this experiment come from the cytoplasmic fraction of independent growths of cell line A549. They are stranded PE76 Illumina GAIIx RNA-Seq libraries from rRNA-depleted Poly-A+ RNA > 200 nucleotides in size.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF000EKW/@@download/ENCFF000EKW.fastq.gz	ENCFF000EKW.fastq.gz	s3://encode-public/2011/07/13/9275375e-e78a-4fc9-aeb3-31926fe322dc/ENCFF000EKW.fastq.gz	3543c3b3c77b42e5b25ecabda7b6170f	https://www.encodeproject.org/files/ENCFF000EKX/@@download/ENCFF000EKX.fastq.gz	ENCFF000EKX.fastq.gz	s3://encode-public/2011/07/13/7d7a3d2c-bc7b-47c8-9b3c-fe58cf0442fd/ENCFF000EKX.fastq.gz	ced4510309d7edbcf88b47abcc8f0797
ENCSR000CTL	ENCFF000ELC_ENCFF000ELF	human	A549	The libraries contained in this experiment come from the cytoplasmic fraction of independent growths of cell line A549. They are stranded PE76 Illumina GAIIx RNA-Seq libraries from rRNA-depleted Poly-A+ RNA > 200 nucleotides in size.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	101	https://www.encodeproject.org/files/ENCFF000ELC/@@download/ENCFF000ELC.fastq.gz	ENCFF000ELC.fastq.gz	s3://encode-public/2011/07/13/52678cf4-28f3-4fe0-8ae5-ea559a2b3552/ENCFF000ELC.fastq.gz	eadd44d2aff41d33105cf3e1f0ab0eeb	https://www.encodeproject.org/files/ENCFF000ELF/@@download/ENCFF000ELF.fastq.gz	ENCFF000ELF.fastq.gz	s3://encode-public/2011/07/13/dde35db6-14d0-4707-8f2a-d8a1f9af9a37/ENCFF000ELF.fastq.gz	db5f31b63166f8cb24f7f9c4a907b996
ENCSR236URT	ENCFF261UZT	human	smooth muscle cell	PolyA RNA-Seq from oligo-dT primed Total RNA on smooth muscle cells	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	100	https://www.encodeproject.org/files/ENCFF261UZT/@@download/ENCFF261UZT.fastq.gz	ENCFF261UZT.fastq.gz	s3://encode-public/2016/04/20/64870cf8-9318-49df-87ed-81772f651918/ENCFF261UZT.fastq.gz	fae10844c0246f61b53a4ee5c274a45e			
ENCSR236URT	ENCFF090FUJ	human	smooth muscle cell	PolyA RNA-Seq from oligo-dT primed Total RNA on smooth muscle cells	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	100	https://www.encodeproject.org/files/ENCFF090FUJ/@@download/ENCFF090FUJ.fastq.gz	ENCFF090FUJ.fastq.gz	s3://encode-public/2016/04/20/5fba6a9b-6bcb-4a0d-829b-0023e50aed84/ENCFF090FUJ.fastq.gz	92908ccc70dc613c0c8156529946f7f8			
ENCSR236URT	ENCFF216NUY	human	smooth muscle cell	PolyA RNA-Seq from oligo-dT primed Total RNA on smooth muscle cells	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	100	https://www.encodeproject.org/files/ENCFF216NUY/@@download/ENCFF216NUY.fastq.gz	ENCFF216NUY.fastq.gz	s3://encode-public/2016/10/28/a92816ab-64dc-4c67-9482-c131c69b9255/ENCFF216NUY.fastq.gz	52a1653ddd741023a84d073245ec2f0c			
ENCSR236URT	ENCFF106HJE	human	smooth muscle cell	PolyA RNA-Seq from oligo-dT primed Total RNA on smooth muscle cells	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	100	https://www.encodeproject.org/files/ENCFF106HJE/@@download/ENCFF106HJE.fastq.gz	ENCFF106HJE.fastq.gz	s3://encode-public/2016/10/28/57666cdf-0709-403c-87fa-f3427ae25c25/ENCFF106HJE.fastq.gz	915669c707e81284194681c9e7e401a1			
ENCSR000CPP	ENCFF000FQK_ENCFF000FQX	human	HeLa-S3	The libraries contained in this experiment come from the cytoplasmic fraction of independent growths of cell line HeLa-S3. They are stranded PE76 Illumina GAIIx RNA-Seq libraries from rRNA-depleted Poly-A+ RNA > 200 nucleotides in size.	OBI:0002571	polyA plus RNA-seq	Illumina Genome Analyzer IIx	76	https://www.encodeproject.org/files/ENCFF000FQK/@@download/ENCFF000FQK.fastq.gz	ENCFF000FQK.fastq.gz	s3://encode-public/2011/07/13/e6228896-1c93-41f4-a592-0c3e169d69f7/ENCFF000FQK.fastq.gz	6d6818ad225c1c9a7c6428fd2b954f5a	https://www.encodeproject.org/files/ENCFF000FQX/@@download/ENCFF000FQX.fastq.gz	ENCFF000FQX.fastq.gz	s3://encode-public/2011/07/13/54f1439a-6bd1-4494-9a1f-4e4c4fd764b7/ENCFF000FQX.fastq.gz	14fbcdf4ed9b10922d18706e78df6c3e
ENCSR000CPP	ENCFF000FQW_ENCFF000FQV	human	HeLa-S3	The libraries contained in this experiment come from the cytoplasmic fraction of independent growths of cell line HeLa-S3. They are stranded PE76 Illumina GAIIx RNA-Seq libraries from rRNA-depleted Poly-A+ RNA > 200 nucleotides in size.	OBI:0002571	polyA plus RNA-seq	Illumina Genome Analyzer IIx	76	https://www.encodeproject.org/files/ENCFF000FQW/@@download/ENCFF000FQW.fastq.gz	ENCFF000FQW.fastq.gz	s3://encode-public/2011/07/13/6ed72f8d-6cbc-4714-baea-94e458196bed/ENCFF000FQW.fastq.gz	edef2f6d14eff28b504f880b327bdc56	https://www.encodeproject.org/files/ENCFF000FQV/@@download/ENCFF000FQV.fastq.gz	ENCFF000FQV.fastq.gz	s3://encode-public/2011/07/13/c76c48e7-4501-4343-a159-011645ddd98e/ENCFF000FQV.fastq.gz	ce05a57c8ce512f3891407d05ce9506a
ENCSR928CEQ	ENCFF853QBA	human	right renal pelvis		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	36	https://www.encodeproject.org/files/ENCFF853QBA/@@download/ENCFF853QBA.fastq.gz	ENCFF853QBA.fastq.gz	s3://encode-public/2016/10/26/df3175c8-7a48-49be-88d4-73c037707efb/ENCFF853QBA.fastq.gz	e4f22705e0caaa5eab4c75d8bd6ab192			
ENCSR499NEL	ENCFF810HYB	human	left lung		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	36	https://www.encodeproject.org/files/ENCFF810HYB/@@download/ENCFF810HYB.fastq.gz	ENCFF810HYB.fastq.gz	s3://encode-public/2016/10/25/1dfd0636-31d9-4daf-b9a2-e675e1512cda/ENCFF810HYB.fastq.gz	0ab18861411f8d6f44d8b157d3990649			
ENCSR286KWP	ENCFF800RTW	human	large intestine		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	36	https://www.encodeproject.org/files/ENCFF800RTW/@@download/ENCFF800RTW.fastq.gz	ENCFF800RTW.fastq.gz	s3://encode-public/2016/10/22/25a4d547-594f-4a64-aba1-cd8f280d75f8/ENCFF800RTW.fastq.gz	32ec666486d344f1847bba7f1b816e17			
ENCSR634LOX	ENCFF046LAV_ENCFF861XTS	human	foreskin melanocyte		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF046LAV/@@download/ENCFF046LAV.fastq.gz	ENCFF046LAV.fastq.gz		817c892e6729836b875837d7a48cfec5	https://www.encodeproject.org/files/ENCFF861XTS/@@download/ENCFF861XTS.fastq.gz	ENCFF861XTS.fastq.gz		33b59bea82867137a741e8403dd3028e
ENCSR980UEY	ENCFF942WFQ_ENCFF352EGM	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF942WFQ/@@download/ENCFF942WFQ.fastq.gz	ENCFF942WFQ.fastq.gz	s3://encode-public/2017/11/10/6ee39867-e6fe-43cc-8e1d-b1898dfa558e/ENCFF942WFQ.fastq.gz	dd8be3968a33741ad11710b4dc0f4627	https://www.encodeproject.org/files/ENCFF352EGM/@@download/ENCFF352EGM.fastq.gz	ENCFF352EGM.fastq.gz	s3://encode-public/2017/11/11/7608fd84-dae8-41c7-b913-34b28545c24e/ENCFF352EGM.fastq.gz	b8e8456713726d4691fd4bb076a2b81f
ENCSR980UEY	ENCFF806AEI_ENCFF186TOA	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF806AEI/@@download/ENCFF806AEI.fastq.gz	ENCFF806AEI.fastq.gz	s3://encode-public/2017/11/10/e5ee7e0c-c8b7-4f1c-9a2f-942255dd7003/ENCFF806AEI.fastq.gz	cc35ff3691a89f00ec9aa3467a2793c7	https://www.encodeproject.org/files/ENCFF186TOA/@@download/ENCFF186TOA.fastq.gz	ENCFF186TOA.fastq.gz	s3://encode-public/2017/11/11/04928c92-1683-4cc9-b9dd-d955a9e88564/ENCFF186TOA.fastq.gz	d0b969bfd9b82a94e81c0f706a5b583b
ENCSR980UEY	ENCFF665NHR_ENCFF012KVL	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF665NHR/@@download/ENCFF665NHR.fastq.gz	ENCFF665NHR.fastq.gz	s3://encode-public/2017/11/10/0f8dc4d9-1892-4555-90ba-3d9690760c77/ENCFF665NHR.fastq.gz	1febf06f4889035c792388412cf07f9e	https://www.encodeproject.org/files/ENCFF012KVL/@@download/ENCFF012KVL.fastq.gz	ENCFF012KVL.fastq.gz	s3://encode-public/2017/11/11/98bcd1d6-34cc-4c61-b0d0-7234a12310a8/ENCFF012KVL.fastq.gz	625ac1b214bba9978dff587342dc84cb
ENCSR980UEY	ENCFF769QZR_ENCFF862FYG	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF769QZR/@@download/ENCFF769QZR.fastq.gz	ENCFF769QZR.fastq.gz	s3://encode-public/2017/11/10/fa03ff74-c5f3-4b45-8029-ce320861a3df/ENCFF769QZR.fastq.gz	c78619a344d9055010ddabfe76818220	https://www.encodeproject.org/files/ENCFF862FYG/@@download/ENCFF862FYG.fastq.gz	ENCFF862FYG.fastq.gz	s3://encode-public/2017/11/11/99a2de2d-1367-4383-944e-4b4562380c90/ENCFF862FYG.fastq.gz	0aebd5c1355770bbf21d1562b0881f61
ENCSR980UEY	ENCFF929NUY_ENCFF360IJQ	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF929NUY/@@download/ENCFF929NUY.fastq.gz	ENCFF929NUY.fastq.gz	s3://encode-public/2017/11/11/5fc93435-3e7e-4f45-951c-14ac042e8019/ENCFF929NUY.fastq.gz	45c5b3ae4f93f10b85edda1b1a9e8a0c	https://www.encodeproject.org/files/ENCFF360IJQ/@@download/ENCFF360IJQ.fastq.gz	ENCFF360IJQ.fastq.gz	s3://encode-public/2017/11/12/34c1f9b7-b06a-40df-a4ef-32b7131c78e9/ENCFF360IJQ.fastq.gz	28695a8fa923d32850cf96b539d24acf
ENCSR980UEY	ENCFF912UWT_ENCFF495JXD	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF912UWT/@@download/ENCFF912UWT.fastq.gz	ENCFF912UWT.fastq.gz	s3://encode-public/2017/11/11/ae621db6-572a-4a60-921b-7935799f6472/ENCFF912UWT.fastq.gz	01e2c6d7b613d76c70d12ed6c2504dec	https://www.encodeproject.org/files/ENCFF495JXD/@@download/ENCFF495JXD.fastq.gz	ENCFF495JXD.fastq.gz	s3://encode-public/2017/11/12/2e10f616-8d8b-411a-b3c0-ebcd24ca02b8/ENCFF495JXD.fastq.gz	abe0d895dbc956c3c66229159a3174ae
ENCSR980UEY	ENCFF508PYF_ENCFF516NPS	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF508PYF/@@download/ENCFF508PYF.fastq.gz	ENCFF508PYF.fastq.gz	s3://encode-public/2017/11/11/f39bbbfa-3be2-429e-9359-8f32c7e4c81c/ENCFF508PYF.fastq.gz	f40e83e39f1783c1d717f1fa7208c85d	https://www.encodeproject.org/files/ENCFF516NPS/@@download/ENCFF516NPS.fastq.gz	ENCFF516NPS.fastq.gz	s3://encode-public/2017/11/12/edc72ddd-0769-4348-a3a0-346a1f57aef1/ENCFF516NPS.fastq.gz	2a7758c3d4fabaf6f9b92b2f46dfbc3a
ENCSR980UEY	ENCFF049PEY_ENCFF474HMN	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF049PEY/@@download/ENCFF049PEY.fastq.gz	ENCFF049PEY.fastq.gz	s3://encode-public/2017/11/11/ff546076-e89e-4222-bbbd-d10bdca1529a/ENCFF049PEY.fastq.gz	27afb13318506f59fa9e2e8c635bd018	https://www.encodeproject.org/files/ENCFF474HMN/@@download/ENCFF474HMN.fastq.gz	ENCFF474HMN.fastq.gz	s3://encode-public/2017/11/12/3e4f071e-7c45-4022-aca3-3f926d2f3f3f/ENCFF474HMN.fastq.gz	542facf770655e4854919b651968f3f5
ENCSR980UEY	ENCFF148JSX_ENCFF760BWA	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF148JSX/@@download/ENCFF148JSX.fastq.gz	ENCFF148JSX.fastq.gz	s3://encode-public/2017/11/11/1ced1980-2814-4845-b6f2-5dc05ec3c6da/ENCFF148JSX.fastq.gz	514c918ca45d2ddd35c3e70d8d01bc2e	https://www.encodeproject.org/files/ENCFF760BWA/@@download/ENCFF760BWA.fastq.gz	ENCFF760BWA.fastq.gz	s3://encode-public/2017/11/12/5721fa02-aae3-4cf0-812f-a9a99994dd3f/ENCFF760BWA.fastq.gz	e8a06e80cb15bb6f87694839433d2819
ENCSR980UEY	ENCFF585BVC_ENCFF341KIX	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF585BVC/@@download/ENCFF585BVC.fastq.gz	ENCFF585BVC.fastq.gz	s3://encode-public/2017/11/11/0f4a0f19-da9c-4d3a-903c-3a5a73adf024/ENCFF585BVC.fastq.gz	b2a60232b0b3f0176835860cd98729dc	https://www.encodeproject.org/files/ENCFF341KIX/@@download/ENCFF341KIX.fastq.gz	ENCFF341KIX.fastq.gz	s3://encode-public/2017/11/12/45a2574b-2db9-4683-ab9d-b2a891042217/ENCFF341KIX.fastq.gz	323d574034d6287b7a01384deab6c763
ENCSR980UEY	ENCFF847GQE_ENCFF786WID	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF847GQE/@@download/ENCFF847GQE.fastq.gz	ENCFF847GQE.fastq.gz	s3://encode-public/2017/11/11/dbb661a6-8322-4483-a4f1-5cbc52f5dde5/ENCFF847GQE.fastq.gz	7c6d929a3a0443fd4f69d76d1d8d7ea5	https://www.encodeproject.org/files/ENCFF786WID/@@download/ENCFF786WID.fastq.gz	ENCFF786WID.fastq.gz	s3://encode-public/2017/11/12/b0a94d56-b81b-470d-bed4-f8d0a27bbc83/ENCFF786WID.fastq.gz	674499f1a687b66aa66efeba8949d95b
ENCSR980UEY	ENCFF986INN_ENCFF383RUS	human	stomach		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	100	https://www.encodeproject.org/files/ENCFF986INN/@@download/ENCFF986INN.fastq.gz	ENCFF986INN.fastq.gz	s3://encode-public/2017/11/11/a8963272-ada3-4b4b-87c7-309fd04a16d5/ENCFF986INN.fastq.gz	4b19442447fde458aefcd270321f2e61	https://www.encodeproject.org/files/ENCFF383RUS/@@download/ENCFF383RUS.fastq.gz	ENCFF383RUS.fastq.gz	s3://encode-public/2017/11/12/ce4849ee-7994-447a-af69-78070cef3d40/ENCFF383RUS.fastq.gz	f29a6bece23531d0346a13131479975f
ENCSR621FYE	ENCFF531PQC	human	small intestine		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	36	https://www.encodeproject.org/files/ENCFF531PQC/@@download/ENCFF531PQC.fastq.gz	ENCFF531PQC.fastq.gz	s3://encode-public/2016/10/26/5734fbea-a86b-433c-9bda-1aa1c5e8e443/ENCFF531PQC.fastq.gz	6d67f02379f982398ff20328b4c3f72f			
ENCSR944FLL	ENCFF158OUQ_ENCFF214MGP	human	CD8-positive, alpha-beta T cell		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF158OUQ/@@download/ENCFF158OUQ.fastq.gz	ENCFF158OUQ.fastq.gz	s3://encode-public/2017/04/26/18abc389-62c7-413c-aaf9-634d44a2f9ec/ENCFF158OUQ.fastq.gz	d9847ef2676e522dd9a9ffedc74821cd	https://www.encodeproject.org/files/ENCFF214MGP/@@download/ENCFF214MGP.fastq.gz	ENCFF214MGP.fastq.gz	s3://encode-public/2017/05/02/8ce29c19-9158-4642-a016-0a4750492129/ENCFF214MGP.fastq.gz	f89ce3b9e52abda5e1203e842e962d7b
ENCSR637GBV	ENCFF583FQV	human	fibroblast of skin of back		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	36	https://www.encodeproject.org/files/ENCFF583FQV/@@download/ENCFF583FQV.fastq.gz	ENCFF583FQV.fastq.gz	s3://encode-public/2016/10/25/4a1a4739-7c84-40e3-a87e-16b69429467f/ENCFF583FQV.fastq.gz	0781e25e9105df45e3637918477e4ee3			
ENCSR249CKG	ENCFF614HQA_ENCFF809WRB	human	chorion		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	75	https://www.encodeproject.org/files/ENCFF614HQA/@@download/ENCFF614HQA.fastq.gz	ENCFF614HQA.fastq.gz		8476754956f8f1d450674e760a39fb58	https://www.encodeproject.org/files/ENCFF809WRB/@@download/ENCFF809WRB.fastq.gz	ENCFF809WRB.fastq.gz		1a75b0e73ca2926b68983cec918aa071
ENCSR763CQW	ENCFF429CDV_ENCFF684RDZ	human	T-cell		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF429CDV/@@download/ENCFF429CDV.fastq.gz	ENCFF429CDV.fastq.gz	s3://encode-public/2017/04/26/77d10eb4-3407-49b9-a5eb-9779b9aee29c/ENCFF429CDV.fastq.gz	9c14d5094dc4f1a1af02ae24c36db272	https://www.encodeproject.org/files/ENCFF684RDZ/@@download/ENCFF684RDZ.fastq.gz	ENCFF684RDZ.fastq.gz	s3://encode-public/2017/05/02/bd1e0124-0874-42f7-ab6f-81a78416b9cd/ENCFF684RDZ.fastq.gz	12960aaab5e5648ba8d37452dbc14d81
ENCSR763CQW	ENCFF041PMF_ENCFF738CFT	human	T-cell		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	76	https://www.encodeproject.org/files/ENCFF041PMF/@@download/ENCFF041PMF.fastq.gz	ENCFF041PMF.fastq.gz	s3://encode-public/2017/04/26/61897e8a-ace4-42ec-b4f3-1f68531c9adb/ENCFF041PMF.fastq.gz	94bf297ed37b4848fdbfc1bfcb5aafd1	https://www.encodeproject.org/files/ENCFF738CFT/@@download/ENCFF738CFT.fastq.gz	ENCFF738CFT.fastq.gz	s3://encode-public/2017/05/02/787e9115-2844-4ebc-8dce-2b0d1d11ac70/ENCFF738CFT.fastq.gz	f5aad02b001be83a46ab04e079e32940
ENCSR995ORR	ENCFF093TMQ	human	muscle of back		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	36	https://www.encodeproject.org/files/ENCFF093TMQ/@@download/ENCFF093TMQ.fastq.gz	ENCFF093TMQ.fastq.gz	s3://encode-public/2016/10/26/15669da8-2a67-40d7-944a-146b25319502/ENCFF093TMQ.fastq.gz	8c12e4222ea00e7c46a1ee42cac60183			
ENCSR224PTG	ENCFF623HYF_ENCFF274QGO	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 10 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	51	https://www.encodeproject.org/files/ENCFF623HYF/@@download/ENCFF623HYF.fastq.gz	ENCFF623HYF.fastq.gz	s3://encode-public/2015/12/17/a697094f-2b82-43c1-baac-c41522eeffd0/ENCFF623HYF.fastq.gz	b1bfc7c9d1b95a07ca730e885df14e0d	https://www.encodeproject.org/files/ENCFF274QGO/@@download/ENCFF274QGO.fastq.gz	ENCFF274QGO.fastq.gz	s3://encode-public/2015/12/17/2c19ee77-7ad9-465c-9b66-c71fb433b95c/ENCFF274QGO.fastq.gz	5b497aa79da98d0d91f804b7e7a3085d
ENCSR224PTG	ENCFF827RJK_ENCFF738XIG	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 10 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	51	https://www.encodeproject.org/files/ENCFF827RJK/@@download/ENCFF827RJK.fastq.gz	ENCFF827RJK.fastq.gz	s3://encode-public/2015/12/17/1f58448a-7c08-4365-acf4-a7bd014683d0/ENCFF827RJK.fastq.gz	885857916f0b884b3c0e82efc28d8c3d	https://www.encodeproject.org/files/ENCFF738XIG/@@download/ENCFF738XIG.fastq.gz	ENCFF738XIG.fastq.gz	s3://encode-public/2015/12/17/4ed01752-ac23-40d4-86b9-93db44b5eebc/ENCFF738XIG.fastq.gz	c83f3ad2f4a5211e24d520bbeb3ebd9f
ENCSR224PTG	ENCFF750VHW_ENCFF078JHN	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 10 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2500	51	https://www.encodeproject.org/files/ENCFF750VHW/@@download/ENCFF750VHW.fastq.gz	ENCFF750VHW.fastq.gz	s3://encode-public/2015/12/17/43653158-17b3-4085-9751-01acdbe80662/ENCFF750VHW.fastq.gz	5d8a598da1302caf75ab0bfbe7357b10	https://www.encodeproject.org/files/ENCFF078JHN/@@download/ENCFF078JHN.fastq.gz	ENCFF078JHN.fastq.gz	s3://encode-public/2015/12/17/aa0b15af-d9c6-4531-b9ac-7e52d866012a/ENCFF078JHN.fastq.gz	d7775d23edb6669958e7f54e1f3daa47
ENCSR224PTG	ENCFF071HUR_ENCFF692APY	human	A549	mRNA-seq on A549 cell line treated with 100 nM dexamethasone for 10 hours.	OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	51	https://www.encodeproject.org/files/ENCFF071HUR/@@download/ENCFF071HUR.fastq.gz	ENCFF071HUR.fastq.gz	s3://encode-public/2016/03/03/f9e24eb8-b9bb-431f-b248-19683a7dd058/ENCFF071HUR.fastq.gz	b404d05d8fecd1cc01b50704a3c6bae6	https://www.encodeproject.org/files/ENCFF692APY/@@download/ENCFF692APY.fastq.gz	ENCFF692APY.fastq.gz	s3://encode-public/2016/03/03/abc03c31-cca8-465f-9984-1792366fd712/ENCFF692APY.fastq.gz	2222743fb3f8b6ac5d930aa13ec395d2
ENCSR677MYO	ENCFF617CUF	human	muscle of arm		OBI:0002571	polyA plus RNA-seq	Illumina HiSeq 2000	36	https://www.encodeproject.org/files/ENCFF617CUF/@@download/ENCFF617CUF.fastq.gz	ENCFF617CUF.fastq.gz	s3://encode-public/2016/10/25/71c2cc73-e67f-4f75-8411-6ba44c43984b/ENCFF617CUF.fastq.gz	4dba37756f3fcd8fd057b3efcc45ff48			
